REF_DATE,GEO,DGUID,Performing sector,Occupational category,Type of science,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2002-01-01,Canada,2016A000011124,Private non-profit,Total personnel,Natural sciences and engineering,Number,223,units,0,v54329658,1.6.1.2,840.0,,,t,0
2002-01-01,Canada,2016A000011124,Private non-profit,Total personnel,Social sciences and humanities,Number,223,units,0,v54329662,1.6.1.3,0.0,,,t,0
2002-01-01,Canada,2016A000011124,Private non-profit,Researchers,Total sciences,Number,223,units,0,v54329415,1.6.2.1,280.0,,,,0
2002-01-01,Canada,2016A000011124,Private non-profit,Researchers,Natural sciences and engineering,Number,223,units,0,v54329659,1.6.2.2,280.0,,,t,0
2002-01-01,Canada,2016A000011124,Private non-profit,Researchers,Social sciences and humanities,Number,223,units,0,v54329663,1.6.2.3,0.0,,,t,0
2002-01-01,Canada,2016A000011124,Private non-profit,Technicians,Total sciences,Number,223,units,0,v54329416,1.6.3.1,260.0,,,,0
2002-01-01,Canada,2016A000011124,Private non-profit,Technicians,Natural sciences and engineering,Number,223,units,0,v54329660,1.6.3.2,260.0,,,t,0
2002-01-01,Canada,2016A000011124,Private non-profit,Technicians,Social sciences and humanities,Number,223,units,0,v54329664,1.6.3.3,0.0,,,t,0
2002-01-01,Canada,2016A000011124,Private non-profit,Support staff,Total sciences,Number,223,units,0,v54329417,1.6.4.1,300.0,,,,0
2002-01-01,Canada,2016A000011124,Private non-profit,Support staff,Natural sciences and engineering,Number,223,units,0,v54329661,1.6.4.2,300.0,,,t,0
2002-01-01,Canada,2016A000011124,Private non-profit,Support staff,Social sciences and humanities,Number,223,units,0,v54329665,1.6.4.3,0.0,,,t,0
2003-01-01,Canada,2016A000011124,"Total, performing sectors",Total personnel,Total sciences,Number,223,units,0,v54329358,1.1.1.1,196380.0,,,,0
2003-01-01,Canada,2016A000011124,"Total, performing sectors",Total personnel,Natural sciences and engineering,Number,223,units,0,v54329359,1.1.1.2,173270.0,,,t,0
2003-01-01,Canada,2016A000011124,"Total, performing sectors",Total personnel,Social sciences and humanities,Number,223,units,0,v54329360,1.1.1.3,23100.0,,,t,0
2003-01-01,Canada,2016A000011124,"Total, performing sectors",Researchers,Total sciences,Number,223,units,0,v54329361,1.1.2.1,123230.0,,,,0
2003-01-01,Canada,2016A000011124,"Total, performing sectors",Researchers,Natural sciences and engineering,Number,223,units,0,v54329362,1.1.2.2,104890.0,,,t,0
2003-01-01,Canada,2016A000011124,"Total, performing sectors",Researchers,Social sciences and humanities,Number,223,units,0,v54329363,1.1.2.3,18340.0,,,t,0
2003-01-01,Canada,2016A000011124,"Total, performing sectors",Technicians,Total sciences,Number,223,units,0,v54329364,1.1.3.1,46070.0,,,,0
2003-01-01,Canada,2016A000011124,"Total, performing sectors",Technicians,Natural sciences and engineering,Number,223,units,0,v54329365,1.1.3.2,44300.0,,,t,0
2003-01-01,Canada,2016A000011124,"Total, performing sectors",Technicians,Social sciences and humanities,Number,223,units,0,v54329366,1.1.3.3,1780.0,,,t,0
2003-01-01,Canada,2016A000011124,"Total, performing sectors",Support staff,Total sciences,Number,223,units,0,v54329367,1.1.4.1,27080.0,,,,0
2003-01-01,Canada,2016A000011124,"Total, performing sectors",Support staff,Natural sciences and engineering,Number,223,units,0,v54329368,1.1.4.2,24100.0,,,t,0
2003-01-01,Canada,2016A000011124,"Total, performing sectors",Support staff,Social sciences and humanities,Number,223,units,0,v54329369,1.1.4.3,2980.0,,,t,0
2003-01-01,Canada,2016A000011124,Federal government,Total personnel,Total sciences,Number,223,units,0,v54329370,1.2.1.1,13580.0,,,,0
2003-01-01,Canada,2016A000011124,Federal government,Total personnel,Natural sciences and engineering,Number,223,units,0,v54329371,1.2.1.2,12870.0,,,t,0
2003-01-01,Canada,2016A000011124,Federal government,Total personnel,Social sciences and humanities,Number,223,units,0,v54329372,1.2.1.3,710.0,,,t,0
2003-01-01,Canada,2016A000011124,Federal government,Researchers,Total sciences,Number,223,units,0,v54329373,1.2.2.1,6110.0,,,,0
2003-01-01,Canada,2016A000011124,Federal government,Researchers,Natural sciences and engineering,Number,223,units,0,v54329374,1.2.2.2,5740.0,,,t,0
2003-01-01,Canada,2016A000011124,Federal government,Researchers,Social sciences and humanities,Number,223,units,0,v54329375,1.2.2.3,370.0,,,t,0
2003-01-01,Canada,2016A000011124,Federal government,Technicians,Total sciences,Number,223,units,0,v54329376,1.2.3.1,3770.0,,,,0
2003-01-01,Canada,2016A000011124,Federal government,Technicians,Natural sciences and engineering,Number,223,units,0,v54329377,1.2.3.2,3690.0,,,t,0
2003-01-01,Canada,2016A000011124,Federal government,Technicians,Social sciences and humanities,Number,223,units,0,v54329378,1.2.3.3,80.0,,,t,0
2003-01-01,Canada,2016A000011124,Federal government,Support staff,Total sciences,Number,223,units,0,v54329379,1.2.4.1,3710.0,,,,0
2003-01-01,Canada,2016A000011124,Federal government,Support staff,Natural sciences and engineering,Number,223,units,0,v54329380,1.2.4.2,3440.0,,,t,0
2003-01-01,Canada,2016A000011124,Federal government,Support staff,Social sciences and humanities,Number,223,units,0,v54329381,1.2.4.3,270.0,,,t,0
2003-01-01,Canada,2016A000011124,Provincial government,Total personnel,Total sciences,Number,223,units,0,v54329382,1.3.1.1,2400.0,,,,0
2003-01-01,Canada,2016A000011124,Provincial government,Total personnel,Natural sciences and engineering,Number,223,units,0,v54329383,1.3.1.2,2080.0,,,t,0
2003-01-01,Canada,2016A000011124,Provincial government,Total personnel,Social sciences and humanities,Number,223,units,0,v54329384,1.3.1.3,320.0,,,t,0
2003-01-01,Canada,2016A000011124,Provincial government,Researchers,Total sciences,Number,223,units,0,v54329385,1.3.2.1,1190.0,,,,0
2003-01-01,Canada,2016A000011124,Provincial government,Researchers,Natural sciences and engineering,Number,223,units,0,v54329386,1.3.2.2,960.0,,,t,0
2003-01-01,Canada,2016A000011124,Provincial government,Researchers,Social sciences and humanities,Number,223,units,0,v54329387,1.3.2.3,230.0,,,t,0
2003-01-01,Canada,2016A000011124,Provincial government,Technicians,Total sciences,Number,223,units,0,v54329388,1.3.3.1,760.0,,,,0
2003-01-01,Canada,2016A000011124,Provincial government,Technicians,Natural sciences and engineering,Number,223,units,0,v54329389,1.3.3.2,700.0,,,t,0
2003-01-01,Canada,2016A000011124,Provincial government,Technicians,Social sciences and humanities,Number,223,units,0,v54329390,1.3.3.3,50.0,,,t,0
2003-01-01,Canada,2016A000011124,Provincial government,Support staff,Total sciences,Number,223,units,0,v54329391,1.3.4.1,450.0,,,,0
2003-01-01,Canada,2016A000011124,Provincial government,Support staff,Natural sciences and engineering,Number,223,units,0,v54329392,1.3.4.2,420.0,,,t,0
2003-01-01,Canada,2016A000011124,Provincial government,Support staff,Social sciences and humanities,Number,223,units,0,v54329393,1.3.4.3,40.0,,,t,0
2003-01-01,Canada,2016A000011124,Business enterprise,Total personnel,Total sciences,Number,223,units,0,v54329394,1.4.1.1,127230.0,,,,0
2003-01-01,Canada,2016A000011124,Business enterprise,Total personnel,Natural sciences and engineering,Number,223,units,0,v54329395,1.4.1.2,127230.0,,,t,0
2003-01-01,Canada,2016A000011124,Business enterprise,Researchers,Total sciences,Number,223,units,0,v54329396,1.4.2.1,76600.0,,,,0
2003-01-01,Canada,2016A000011124,Business enterprise,Researchers,Natural sciences and engineering,Number,223,units,0,v54329397,1.4.2.2,76600.0,,,t,0
2003-01-01,Canada,2016A000011124,Business enterprise,Technicians,Total sciences,Number,223,units,0,v54329398,1.4.3.1,34600.0,,,,0
2003-01-01,Canada,2016A000011124,Business enterprise,Technicians,Natural sciences and engineering,Number,223,units,0,v54329399,1.4.3.2,34600.0,,,t,0
2003-01-01,Canada,2016A000011124,Business enterprise,Support staff,Total sciences,Number,223,units,0,v54329400,1.4.4.1,16040.0,,,,0
2003-01-01,Canada,2016A000011124,Business enterprise,Support staff,Natural sciences and engineering,Number,223,units,0,v54329401,1.4.4.2,16040.0,,,t,0
2003-01-01,Canada,2016A000011124,Higher education,Total personnel,Total sciences,Number,223,units,0,v54329402,1.5.1.1,51880.0,,,,0
2003-01-01,Canada,2016A000011124,Higher education,Total personnel,Natural sciences and engineering,Number,223,units,0,v54329403,1.5.1.2,29810.0,,,t,0
2003-01-01,Canada,2016A000011124,Higher education,Total personnel,Social sciences and humanities,Number,223,units,0,v54329404,1.5.1.3,22070.0,,,t,0
2003-01-01,Canada,2016A000011124,Higher education,Researchers,Total sciences,Number,223,units,0,v54329405,1.5.2.1,38900.0,,,,0
2003-01-01,Canada,2016A000011124,Higher education,Researchers,Natural sciences and engineering,Number,223,units,0,v54329406,1.5.2.2,21160.0,,,t,0
2003-01-01,Canada,2016A000011124,Higher education,Researchers,Social sciences and humanities,Number,223,units,0,v54329407,1.5.2.3,17740.0,,,t,0
2003-01-01,Canada,2016A000011124,Higher education,Technicians,Total sciences,Number,223,units,0,v54329408,1.5.3.1,6410.0,,,,0
2003-01-01,Canada,2016A000011124,Higher education,Technicians,Natural sciences and engineering,Number,223,units,0,v54329409,1.5.3.2,4760.0,,,t,0
2003-01-01,Canada,2016A000011124,Higher education,Technicians,Social sciences and humanities,Number,223,units,0,v54329410,1.5.3.3,1660.0,,,t,0
2003-01-01,Canada,2016A000011124,Higher education,Support staff,Total sciences,Number,223,units,0,v54329411,1.5.4.1,6570.0,,,,0
2003-01-01,Canada,2016A000011124,Higher education,Support staff,Natural sciences and engineering,Number,223,units,0,v54329412,1.5.4.2,3900.0,,,t,0
2003-01-01,Canada,2016A000011124,Higher education,Support staff,Social sciences and humanities,Number,223,units,0,v54329413,1.5.4.3,2680.0,,,t,0
2003-01-01,Canada,2016A000011124,Private non-profit,Total personnel,Total sciences,Number,223,units,0,v54329414,1.6.1.1,1280.0,,,,0
2003-01-01,Canada,2016A000011124,Private non-profit,Total personnel,Natural sciences and engineering,Number,223,units,0,v54329658,1.6.1.2,1290.0,,,t,0
2003-01-01,Canada,2016A000011124,Private non-profit,Total personnel,Social sciences and humanities,Number,223,units,0,v54329662,1.6.1.3,0.0,,,t,0
2003-01-01,Canada,2016A000011124,Private non-profit,Researchers,Total sciences,Number,223,units,0,v54329415,1.6.2.1,430.0,,,,0
2003-01-01,Canada,2016A000011124,Private non-profit,Researchers,Natural sciences and engineering,Number,223,units,0,v54329659,1.6.2.2,430.0,,,t,0
2003-01-01,Canada,2016A000011124,Private non-profit,Researchers,Social sciences and humanities,Number,223,units,0,v54329663,1.6.2.3,0.0,,,t,0
2003-01-01,Canada,2016A000011124,Private non-profit,Technicians,Total sciences,Number,223,units,0,v54329416,1.6.3.1,550.0,,,,0
2003-01-01,Canada,2016A000011124,Private non-profit,Technicians,Natural sciences and engineering,Number,223,units,0,v54329660,1.6.3.2,550.0,,,t,0
2003-01-01,Canada,2016A000011124,Private non-profit,Technicians,Social sciences and humanities,Number,223,units,0,v54329664,1.6.3.3,0.0,,,t,0
2003-01-01,Canada,2016A000011124,Private non-profit,Support staff,Total sciences,Number,223,units,0,v54329417,1.6.4.1,310.0,,,,0
2003-01-01,Canada,2016A000011124,Private non-profit,Support staff,Natural sciences and engineering,Number,223,units,0,v54329661,1.6.4.2,310.0,,,t,0
2003-01-01,Canada,2016A000011124,Private non-profit,Support staff,Social sciences and humanities,Number,223,units,0,v54329665,1.6.4.3,0.0,,,t,0
2004-01-01,Canada,2016A000011124,"Total, performing sectors",Total personnel,Total sciences,Number,223,units,0,v54329358,1.1.1.1,210470.0,,,,0
2004-01-01,Canada,2016A000011124,"Total, performing sectors",Total personnel,Natural sciences and engineering,Number,223,units,0,v54329359,1.1.1.2,186040.0,,,t,0
2004-01-01,Canada,2016A000011124,"Total, performing sectors",Total personnel,Social sciences and humanities,Number,223,units,0,v54329360,1.1.1.3,24430.0,,,t,0
2004-01-01,Canada,2016A000011124,"Total, performing sectors",Researchers,Total sciences,Number,223,units,0,v54329361,1.1.2.1,130380.0,,,,0
2004-01-01,Canada,2016A000011124,"Total, performing sectors",Researchers,Natural sciences and engineering,Number,223,units,0,v54329362,1.1.2.2,110900.0,,,t,0
2004-01-01,Canada,2016A000011124,"Total, performing sectors",Researchers,Social sciences and humanities,Number,223,units,0,v54329363,1.1.2.3,19470.0,,,t,0
2004-01-01,Canada,2016A000011124,"Total, performing sectors",Technicians,Total sciences,Number,223,units,0,v54329364,1.1.3.1,51600.0,,,,0
2004-01-01,Canada,2016A000011124,"Total, performing sectors",Technicians,Natural sciences and engineering,Number,223,units,0,v54329365,1.1.3.2,49740.0,,,t,0
2004-01-01,Canada,2016A000011124,"Total, performing sectors",Technicians,Social sciences and humanities,Number,223,units,0,v54329366,1.1.3.3,1860.0,,,t,0
2004-01-01,Canada,2016A000011124,"Total, performing sectors",Support staff,Total sciences,Number,223,units,0,v54329367,1.1.4.1,28490.0,,,,0
2004-01-01,Canada,2016A000011124,"Total, performing sectors",Support staff,Natural sciences and engineering,Number,223,units,0,v54329368,1.1.4.2,25400.0,,,t,0
2004-01-01,Canada,2016A000011124,"Total, performing sectors",Support staff,Social sciences and humanities,Number,223,units,0,v54329369,1.1.4.3,3100.0,,,t,0
2004-01-01,Canada,2016A000011124,Federal government,Total personnel,Total sciences,Number,223,units,0,v54329370,1.2.1.1,13720.0,,,,0
2004-01-01,Canada,2016A000011124,Federal government,Total personnel,Natural sciences and engineering,Number,223,units,0,v54329371,1.2.1.2,13000.0,,,t,0
2004-01-01,Canada,2016A000011124,Federal government,Total personnel,Social sciences and humanities,Number,223,units,0,v54329372,1.2.1.3,720.0,,,t,0
2004-01-01,Canada,2016A000011124,Federal government,Researchers,Total sciences,Number,223,units,0,v54329373,1.2.2.1,5980.0,,,,0
2004-01-01,Canada,2016A000011124,Federal government,Researchers,Natural sciences and engineering,Number,223,units,0,v54329374,1.2.2.2,5620.0,,,t,0
2004-01-01,Canada,2016A000011124,Federal government,Researchers,Social sciences and humanities,Number,223,units,0,v54329375,1.2.2.3,360.0,,,t,0
2004-01-01,Canada,2016A000011124,Federal government,Technicians,Total sciences,Number,223,units,0,v54329376,1.2.3.1,3730.0,,,,0
2004-01-01,Canada,2016A000011124,Federal government,Technicians,Natural sciences and engineering,Number,223,units,0,v54329377,1.2.3.2,3640.0,,,t,0
2004-01-01,Canada,2016A000011124,Federal government,Technicians,Social sciences and humanities,Number,223,units,0,v54329378,1.2.3.3,90.0,,,t,0
2004-01-01,Canada,2016A000011124,Federal government,Support staff,Total sciences,Number,223,units,0,v54329379,1.2.4.1,4010.0,,,,0
2004-01-01,Canada,2016A000011124,Federal government,Support staff,Natural sciences and engineering,Number,223,units,0,v54329380,1.2.4.2,3740.0,,,t,0
2004-01-01,Canada,2016A000011124,Federal government,Support staff,Social sciences and humanities,Number,223,units,0,v54329381,1.2.4.3,270.0,,,t,0
2004-01-01,Canada,2016A000011124,Provincial government,Total personnel,Total sciences,Number,223,units,0,v54329382,1.3.1.1,2420.0,,,,0
2004-01-01,Canada,2016A000011124,Provincial government,Total personnel,Natural sciences and engineering,Number,223,units,0,v54329383,1.3.1.2,2100.0,,,t,0
2004-01-01,Canada,2016A000011124,Provincial government,Total personnel,Social sciences and humanities,Number,223,units,0,v54329384,1.3.1.3,320.0,,,t,0
2004-01-01,Canada,2016A000011124,Provincial government,Researchers,Total sciences,Number,223,units,0,v54329385,1.3.2.1,1210.0,,,,0
2004-01-01,Canada,2016A000011124,Provincial government,Researchers,Natural sciences and engineering,Number,223,units,0,v54329386,1.3.2.2,970.0,,,t,0
2004-01-01,Canada,2016A000011124,Provincial government,Researchers,Social sciences and humanities,Number,223,units,0,v54329387,1.3.2.3,230.0,,,t,0
2004-01-01,Canada,2016A000011124,Provincial government,Technicians,Total sciences,Number,223,units,0,v54329388,1.3.3.1,810.0,,,,0
2004-01-01,Canada,2016A000011124,Provincial government,Technicians,Natural sciences and engineering,Number,223,units,0,v54329389,1.3.3.2,760.0,,,t,0
2004-01-01,Canada,2016A000011124,Provincial government,Technicians,Social sciences and humanities,Number,223,units,0,v54329390,1.3.3.3,50.0,,,t,0
2004-01-01,Canada,2016A000011124,Provincial government,Support staff,Total sciences,Number,223,units,0,v54329391,1.3.4.1,410.0,,,,0
2004-01-01,Canada,2016A000011124,Provincial government,Support staff,Natural sciences and engineering,Number,223,units,0,v54329392,1.3.4.2,370.0,,,t,0
2004-01-01,Canada,2016A000011124,Provincial government,Support staff,Social sciences and humanities,Number,223,units,0,v54329393,1.3.4.3,40.0,,,t,0
2004-01-01,Canada,2016A000011124,Business enterprise,Total personnel,Total sciences,Number,223,units,0,v54329394,1.4.1.1,138210.0,,,,0
2004-01-01,Canada,2016A000011124,Business enterprise,Total personnel,Natural sciences and engineering,Number,223,units,0,v54329395,1.4.1.2,138210.0,,,t,0
2004-01-01,Canada,2016A000011124,Business enterprise,Researchers,Total sciences,Number,223,units,0,v54329396,1.4.2.1,81350.0,,,,0
2004-01-01,Canada,2016A000011124,Business enterprise,Researchers,Natural sciences and engineering,Number,223,units,0,v54329397,1.4.2.2,81350.0,,,t,0
2004-01-01,Canada,2016A000011124,Business enterprise,Technicians,Total sciences,Number,223,units,0,v54329398,1.4.3.1,39870.0,,,,0
